Class,AntiSingleton,Blob,ClassDataShouldBePrivate,ComplexClass,LargeClass,LazyClass,LongMethod,LongParameterList,MessageChains,RefusedParentBequest,SpaghettiCode,SpeculativeGenerality,SwissArmyKnife,SumOfAPs
org.apache.xml.serialize.DOMSerializerImpl,0,2,2,0,0,0,0,3,0,0,0,0,0,7
org.apache.xml.serialize.EncodingInfo,1,3,0,2,0,0,0,1,0,0,0,0,0,7
org.apache.xerces.util.SAXInputSource,0,1,0,1,0,0,0,1,1,0,0,0,0,4
org.apache.wml.dom.WMLHeadElementImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.impl.dv.SchemaDVFactory,0,2,0,2,0,0,0,2,2,0,0,0,1,9
org.apache.xerces.impl.dv.xs.XSSimpleTypeDecl,0,6,2,0,0,4,0,1,0,21,0,0,0,34
org.apache.xerces.impl.xs.util.ObjectListImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.util.StringListImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.util.XSNamedMap4Types,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.util.XSNamedMapImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.parsers.DOMParser,0,4,0,1,0,0,0,1,0,2,0,0,0,8
org.apache.xerces.parsers.XML11Configuration,0,38,0,5,0,0,0,10,2,11,0,2,3,71
org.apache.xerces.impl.xs.XSAnnotationImpl,0,4,0,1,0,0,0,2,3,1,0,0,0,11
org.apache.xerces.impl.xs.XSAttributeDecl,0,4,3,4,0,0,0,5,3,0,0,0,1,20
org.apache.xerces.impl.xs.XSAttributeGroupDecl,0,3,2,4,0,0,0,5,5,1,0,0,1,21
org.apache.xerces.impl.xs.XSNotationDecl,0,3,0,3,0,0,0,2,2,0,0,0,1,11
org.apache.xerces.impl.xs.XSModelImpl,0,1,0,1,0,0,0,0,0,0,0,0,0,2
org.apache.xerces.impl.xs.XSAttributeUseImpl,0,6,3,1,0,0,0,3,2,0,0,0,1,16
org.apache.xerces.impl.xs.opti.SchemaParsingConfig,0,33,0,2,0,0,0,4,0,6,0,2,1,48
org.apache.xerces.impl.XML11DTDScannerImpl,0,6,0,5,0,0,0,2,1,1,0,0,0,15
org.apache.xerces.impl.XML11NSDocumentScannerImpl,0,4,0,5,0,0,0,0,1,0,0,0,0,10
org.apache.xerces.impl.XMLDTDScannerImpl,0,11,1,2,0,0,0,4,0,6,0,0,0,24
org.apache.xerces.impl.XMLNSDocumentScannerImpl,0,5,0,6,0,0,0,0,1,1,0,0,0,13
org.apache.xerces.impl.XMLVersionDetector,0,15,0,5,0,0,0,4,1,4,0,0,0,29
org.apache.xerces.impl.validation.ValidationManager,0,16,0,12,0,0,0,8,5,3,0,0,3,47
org.apache.xerces.parsers.BasicParserConfiguration,0,8,0,0,0,0,0,1,0,4,0,0,0,13
org.apache.xerces.impl.XMLDocumentScannerImpl,0,27,1,4,0,0,0,2,1,8,0,0,0,43
org.apache.xerces.impl.XMLDocumentFragmentScannerImpl,0,10,2,1,0,0,0,2,0,6,0,0,0,21
org.apache.xerces.impl.xs.opti.SchemaDOMParser,0,9,1,1,0,0,0,8,1,6,0,0,0,26
org.apache.xerces.util.XMLAttributesImpl,0,1,1,2,0,0,0,6,3,1,0,0,2,16
org.apache.xerces.impl.xs.opti.DefaultXMLDocumentHandler,0,0,2,0,0,0,0,1,0,1,0,0,0,4
org.apache.xerces.impl.dv.xs.QNameDV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.xs.TypeValidator,0,1,1,1,0,0,0,1,0,0,0,0,0,4
org.apache.xerces.dom.DOMImplementationSourceImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.dom.CoreDOMImplementationImpl,0,1,0,1,0,0,0,2,1,1,0,0,0,6
org.apache.xerces.dom.DOMImplementationImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.dom.DOMImplementationListImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.xs.AnyURIDV,0,5,0,1,0,0,0,1,0,0,0,0,0,7
org.apache.xerces.util.URI,0,2,0,1,0,0,0,1,0,1,0,0,0,5
org.apache.html.dom.HTMLHtmlElementImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.impl.xs.AttributePSVImpl,0,1,0,1,0,0,0,1,1,0,0,0,1,5
org.apache.html.dom.HTMLQuoteElementImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.dom.ASDOMImplementationImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.parsers.DOMASBuilderImpl,0,8,0,0,0,0,0,2,0,6,0,0,0,16
org.apache.xerces.dom.ASModelImpl,0,1,0,1,0,0,0,0,0,1,0,0,0,3
org.apache.xerces.dom.DeferredCommentImpl,0,1,0,1,0,0,0,1,0,1,0,0,0,4
org.apache.xerces.dom.CommentImpl,0,1,0,1,0,0,0,1,1,1,0,0,0,5
org.apache.xerces.jaxp.validation.XMLSchemaFactory,0,5,0,1,0,0,0,1,1,5,0,0,1,14
org.apache.xerces.impl.xs.XMLSchemaLoader,0,21,1,4,0,2,0,6,3,8,0,0,1,46
org.apache.xerces.util.DOMEntityResolverWrapper,0,9,0,1,0,0,0,2,1,4,0,0,1,18
org.apache.xerces.util.DOMInputSource,0,1,0,1,0,0,0,1,1,0,0,0,0,4
org.apache.xerces.util.ErrorHandlerWrapper,0,1,0,0,0,0,0,0,0,2,0,0,0,3
org.apache.xerces.util.SAXMessageFormatter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.util.SecurityManager,0,7,0,3,0,0,0,3,0,0,0,0,1,14
org.apache.xerces.util.XMLGrammarPoolImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.jaxp.validation.AbstractXMLSchema,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.jaxp.validation.DraconianErrorHandler,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.jaxp.validation.JAXPValidationMessageFormatter,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.jaxp.validation.Util,0,9,0,0,0,0,0,1,0,6,0,0,0,16
org.apache.xerces.jaxp.validation.ReadOnlyGrammarPool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.jaxp.validation.XMLSchema,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.jaxp.validation.SimpleXMLSchema,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.jaxp.validation.EmptyXMLSchema,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.jaxp.validation.WeakReferenceXMLSchema,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.XML11DocumentScannerImpl,0,3,1,3,0,0,0,0,1,2,0,0,0,10
org.apache.xerces.util.EntityResolverWrapper,0,8,0,0,0,0,0,1,0,4,0,0,0,13
org.apache.xerces.dom.DeferredNotationImpl,0,1,0,1,0,0,0,1,0,1,0,0,0,4
org.apache.xerces.dom.NotationImpl,0,1,0,1,0,0,0,1,1,1,0,0,0,5
org.apache.xerces.impl.Version,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.util.ParserConfigurationSettings,0,2,0,2,0,0,0,2,1,0,0,0,2,9
org.apache.xerces.impl.xs.traversers.XSDUniqueOrKeyTraverser,0,3,1,4,0,0,0,2,1,0,0,0,0,11
org.apache.xerces.impl.xs.identity.UniqueOrKey,0,0,0,0,0,0,0,1,0,0,0,0,0,1
org.apache.xerces.impl.xs.opti.TextImpl,0,0,0,0,0,0,0,1,0,1,0,0,0,2
org.apache.xerces.impl.xs.opti.DefaultText,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.util.XSInputSource,0,2,0,2,0,0,0,1,1,0,0,0,0,6
org.apache.xerces.dom3.as.DOMASException,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.jaxp.validation.ValidatorImpl,0,8,0,2,0,0,0,2,3,0,0,0,1,16
org.apache.xerces.jaxp.validation.XMLSchemaValidatorComponentManager,0,21,0,3,0,0,0,5,4,0,0,0,2,35
org.apache.xerces.jaxp.validation.DOMValidatorHelper,0,20,2,3,0,0,0,6,1,4,0,0,1,37
org.apache.xerces.jaxp.validation.ValidatorHandlerImpl,0,23,2,3,0,0,0,3,1,3,0,0,1,36
org.apache.xerces.jaxp.validation.StAXValidatorHelper,0,21,2,3,0,0,0,5,1,4,0,0,1,37
org.apache.xerces.jaxp.validation.StreamValidatorHelper,0,6,0,2,0,0,0,1,1,2,0,2,1,15
org.apache.xerces.stax.events.CommentImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.html.dom.HTMLBaseElementImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.jaxp.validation.SoftReferenceGrammarPool,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.XSFacets,0,1,1,1,0,0,0,3,1,0,0,0,0,7
org.apache.xerces.impl.validation.ValidationState,0,16,0,2,0,0,0,3,2,0,0,0,2,25
org.apache.xerces.impl.xs.SchemaNamespaceSupport,0,1,0,1,0,0,0,1,0,0,0,0,0,3
org.apache.xerces.impl.xs.traversers.XSAnnotationInfo,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.DatatypeException,0,1,0,1,0,0,0,1,1,0,0,0,1,5
org.apache.xerces.impl.xs.traversers.XSDAttributeTraverser,0,12,2,4,0,2,0,4,1,1,0,0,0,26
org.apache.xerces.impl.xs.traversers.XSDAttributeGroupTraverser,0,3,1,3,0,0,0,2,1,0,0,0,0,10
org.apache.xerces.impl.xs.traversers.XSDWildcardTraverser,0,3,2,3,0,0,0,2,1,0,0,0,0,11
org.apache.html.dom.HTMLAreaElementImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.wml.dom.WMLAnchorElementImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.impl.xs.models.XSDFACM,0,0,1,0,0,0,0,2,0,5,0,0,0,8
org.apache.xerces.impl.dtd.models.CMNode,0,1,0,1,0,0,0,3,1,0,0,0,1,7
org.apache.xerces.impl.dtd.models.CMStateSet,0,0,0,0,0,0,0,1,1,3,0,0,0,5
org.apache.xerces.impl.xs.models.XSCMLeaf,0,0,0,0,0,0,0,1,1,0,0,0,0,2
org.apache.xerces.impl.xs.models.XSCMBinOp,0,0,0,0,0,0,0,0,0,3,0,0,0,3
org.apache.xerces.impl.xs.models.XSCMRepeatingLeaf,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.models.XSCMUniOp,0,0,0,0,0,0,0,0,0,3,0,0,0,3
org.apache.html.dom.HTMLBuilder,0,1,0,1,0,0,0,0,0,1,0,0,0,3
org.apache.xerces.dom.ProcessingInstructionImpl,0,1,0,1,0,0,0,1,1,1,0,0,0,5
org.apache.xerces.dom.ChildNode,0,1,0,2,0,0,0,1,2,3,0,0,0,9
org.apache.xml.serialize.TextSerializer,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.dtd.ENTITYDatatypeValidator,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.dv.xs.UnionDV,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.xs.XMLSchemaValidator,0,41,8,6,0,2,0,7,7,8,0,0,2,81
org.apache.xerces.jaxp.validation.DOMResultAugmentor,0,1,2,1,0,0,0,2,2,2,0,0,0,10
org.apache.xerces.jaxp.validation.DOMResultBuilder,0,1,2,1,0,0,0,2,2,2,0,0,0,10
org.apache.xerces.util.XMLEntityDescriptionImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.impl.io.MalformedByteSequenceException,0,1,0,1,0,0,0,1,0,0,0,0,1,4
org.apache.xerces.util.AugmentationsImpl,0,1,0,1,0,0,0,1,1,0,0,0,1,5
org.apache.xerces.util.IntStack,0,1,0,1,0,0,0,2,0,0,0,0,1,5
org.apache.xerces.util.XMLLocatorWrapper,0,1,0,1,0,0,0,1,0,0,0,0,1,4
org.apache.xerces.xpointer.XPointerHandler,0,0,1,0,0,0,0,2,0,1,0,0,0,4
org.apache.xerces.xinclude.XIncludeNamespaceSupport,0,1,0,1,0,0,0,1,0,3,0,0,1,7
org.apache.xerces.xinclude.XIncludeMessageFormatter,0,1,0,1,0,0,0,1,0,0,0,0,1,4
org.apache.xerces.xinclude.ObjectFactory,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.xinclude.MultipleScopeNamespaceSupport,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.xinclude.XInclude11TextReader,0,9,0,1,0,0,0,2,0,4,0,0,1,17
org.apache.html.dom.HTMLUListElementImpl,0,0,0,0,0,0,0,0,0,1,0,0,0,1
org.apache.xerces.stax.events.DTDImpl,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.xerces.parsers.NonValidatingConfiguration,0,33,0,1,0,0,0,4,0,8,0,2,0,48
org.apache.xerces.parsers.DOMParserImpl,0,10,0,0,0,0,0,1,0,4,0,0,0,15
org.apache.xerces.parsers.XMLGrammarCachingConfiguration,0,11,0,3,0,0,0,4,1,5,0,0,2,26
org.apache.xerces.parsers.StandardParserConfiguration,0,1,0,1,0,0,0,1,1,0,0,0,1,5
